customerID,tenure_band,spend_tier,is_at_risk,revenue_at_risk
2325-NBPZG,0-10,70-90,1,74.55
4250-ZBWLV,50+,90+,0,0.0
4482-FTFFX,0-10,50-70,0,0.0
8859-DZTGQ,30-40,10-30,0,0.0
0440-MOGPM,40-50,70-90,0,0.0
0020-JDNXP,30-40,50-70,0,0.0
3752-CQSJI,10-20,10-30,0,0.0
5025-GOOKI,20-30,10-30,0,0.0
4698-KVLLG,50+,10-30,0,0.0
5095-AESKG,0-10,90+,0,0.0
2887-JPYLU,40-50,30-50,0,0.0
4770-QAZXN,10-20,10-30,0,0.0
4896-CPRPF,30-40,10-30,0,0.0
1871-MOWRM,10-20,70-90,0,0.0
9714-EDSUC,0-10,90+,0,0.0
2027-OAQQC,40-50,30-50,0,0.0
0282-NVSJS,10-20,10-30,0,0.0
9090-SGQXL,50+,90+,0,0.0
6595-YGXIT,20-30,70-90,0,0.0
7353-YOWFP,0-10,10-30,0,0.0
9835-ZIITK,50+,90+,0,0.0
8008-ESFLK,50+,90+,0,0.0
7537-CBQUZ,50+,90+,0,0.0
1555-DJEQW,50+,90+,0,0.0
5649-TJHOV,20-30,30-50,0,0.0
0519-XUZJU,0-10,70-90,0,0.0
3363-EWLGO,0-10,10-30,0,0.0
4750-UKWJK,30-40,10-30,0,0.0
6338-AVWCY,0-10,30-50,0,0.0
1689-YQBYY,10-20,70-90,1,76.6
4487-ZYJZK,30-40,10-30,0,0.0
2959-FENLU,0-10,70-90,0,0.0
0708-LGSMF,10-20,50-70,0,0.0
9253-QXKBE,20-30,90+,0,0.0
7634-HLQJR,40-50,10-30,0,0.0
0487-RPVUM,50+,90+,0,0.0
4079-ULGFR,10-20,10-30,0,0.0
2516-XSJKX,40-50,70-90,0,0.0
0057-QBUQH,40-50,10-30,0,0.0
9445-SZLCH,30-40,90+,0,0.0
6599-SFQVE,0-10,50-70,0,0.0
8331-ZXFOE,50+,70-90,0,0.0
4003-FUSHP,10-20,50-70,0,0.0
0356-ERHVT,10-20,30-50,0,0.0
7325-ENZFI,30-40,30-50,0,0.0
4884-ZTHVF,0-10,70-90,1,87.1
3920-HIHMQ,20-30,30-50,0,0.0
3055-OYMSE,50+,70-90,0,0.0
0613-WUXUM,50+,10-30,0,0.0
7568-PODML,0-10,30-50,0,0.0
4458-KVRBJ,50+,10-30,0,0.0
5349-IECLD,0-10,90+,0,0.0
1397-XKKWR,0-10,30-50,0,0.0
3945-GFWQL,10-20,30-50,0,0.0
8097-OMULG,50+,70-90,0,0.0
6013-BHCAW,50+,70-90,0,0.0
0401-WDBXM,50+,90+,0,0.0
3387-PLKUI,10-20,10-30,0,0.0
6096-EGVTU,50+,10-30,0,0.0
3797-VTIDR,0-10,10-30,0,0.0
5081-NWSUP,10-20,50-70,0,0.0
2580-ATZSQ,50+,50-70,0,0.0
8085-MSNLK,50+,90+,0,0.0
9691-HKOVS,50+,90+,0,0.0
9881-VCZEP,20-30,50-70,0,0.0
9526-BIHHD,0-10,10-30,0,0.0
8757-TFHHJ,0-10,30-50,0,0.0
4523-WXCEF,50+,90+,0,0.0
1468-DEFNC,50+,10-30,0,0.0
5119-KEPFY,30-40,90+,0,0.0
8364-TRMMK,0-10,50-70,0,0.0
0916-KNFAJ,50+,50-70,0,0.0
8319-QBEHW,20-30,30-50,0,0.0
3063-QFSZL,0-10,50-70,0,0.0
8775-LHDJH,0-10,90+,0,0.0
9625-QNLUX,50+,90+,0,0.0
3097-NQYSN,0-10,70-90,0,0.0
4024-CSNBY,50+,90+,0,0.0
7110-BDTWG,50+,30-50,0,0.0
7493-GVFIO,50+,10-30,0,0.0
0690-SRQID,0-10,10-30,0,0.0
9605-WGJVW,0-10,70-90,1,70.2
9114-DPSIA,50+,70-90,0,0.0
4700-UBQMV,20-30,70-90,0,0.0
7711-GQBZC,50+,10-30,0,0.0
3565-UNOCC,20-30,90+,0,0.0
4627-MIHJH,50+,90+,0,0.0
9795-NREXC,50+,70-90,0,0.0
8573-CGOCC,10-20,10-30,0,0.0
7356-AYNJP,0-10,10-30,0,0.0
9249-FXSCK,50+,90+,0,0.0
5493-SDRDQ,0-10,50-70,0,0.0
6286-SUUWT,0-10,10-30,0,0.0
4819-HJPIW,10-20,10-30,0,0.0
8654-DHAOW,0-10,50-70,0,0.0
5438-QMDDL,10-20,50-70,0,0.0
9812-GHVRI,40-50,70-90,0,0.0
5553-AOINX,50+,90+,0,0.0
1228-ZLNBX,20-30,70-90,0,0.0
4226-KKDON,0-10,50-70,0,0.0
3831-YCPUO,50+,90+,0,0.0
7445-WMRBW,40-50,70-90,0,0.0
3308-DGHKL,50+,10-30,0,0.0
9924-JPRMC,50+,90+,0,0.0
0080-EMYVY,10-20,50-70,0,0.0
6218-KNUBD,0-10,50-70,0,0.0
7337-CINUD,0-10,10-30,0,0.0
7609-NRNCA,10-20,10-30,0,0.0
0623-EJQEG,50+,90+,0,0.0
7153-CHRBV,50+,50-70,0,0.0
0871-URUWO,10-20,90+,0,0.0
9190-MFJLN,10-20,90+,0,0.0
6198-PNNSZ,50+,90+,0,0.0
3317-VLGQT,10-20,70-90,0,0.0
4132-POCZS,50+,30-50,0,0.0
5614-DNZCE,50+,50-70,0,0.0
1095-JUDTC,40-50,90+,0,0.0
3896-RCYYE,50+,50-70,0,0.0
9638-JIQYA,0-10,10-30,0,0.0
3258-SANFR,0-10,30-50,0,0.0
3726-TBHQT,50+,90+,0,0.0
3190-ITQXP,40-50,10-30,0,0.0
0870-VEMYL,0-10,50-70,0,0.0
4833-QTJNO,50+,70-90,0,0.0
3039-MJSLN,0-10,10-30,0,0.0
0178-CIIKR,0-10,10-30,0,0.0
5385-SUIRI,50+,90+,0,0.0
3982-XWFZQ,40-50,50-70,0,0.0
5774-QPLTF,50+,10-30,0,0.0
2322-VCZHZ,20-30,90+,0,0.0
5010-IPEAQ,50+,50-70,0,0.0
4009-ALQFH,20-30,90+,0,0.0
6383-ZTSIW,30-40,90+,0,0.0
8990-YOZLV,50+,50-70,0,0.0
3069-SSVSN,0-10,10-30,0,0.0
5222-IMUKT,30-40,90+,0,0.0
3627-FCRDW,0-10,70-90,0,0.0
7562-GSUHK,10-20,90+,0,0.0
6685-XSHHU,50+,10-30,0,0.0
8901-UPRHR,50+,90+,0,0.0
4903-UYAVB,0-10,10-30,0,0.0
0118-JPNOY,20-30,70-90,0,0.0
6776-TLWOI,0-10,10-30,0,0.0
3845-FXCYS,0-10,10-30,0,0.0
5857-XRECV,0-10,10-30,0,0.0
0725-CXOTM,30-40,70-90,0,0.0
4343-EJVQB,0-10,70-90,0,0.0
9000-PLFUZ,50+,30-50,0,0.0
3427-GGZZI,10-20,70-90,0,0.0
7779-ORAEL,40-50,70-90,0,0.0
0644-OQMDK,0-10,70-90,1,70.65
4077-CROMM,30-40,90+,0,0.0
3154-CFSZG,40-50,90+,0,0.0
2868-MZAGQ,0-10,70-90,0,0.0
4847-QNOKA,0-10,30-50,0,0.0
2220-IAHLS,0-10,10-30,0,0.0
1658-XUHBX,50+,70-90,0,0.0
6379-RXJRQ,10-20,70-90,0,0.0
2378-HTWFW,30-40,90+,0,0.0
8650-RHRKE,0-10,10-30,0,0.0
4377-VDHYI,30-40,90+,0,0.0
0475-RIJEP,40-50,70-90,0,0.0
1260-TTRXI,0-10,50-70,0,0.0
3719-TDVQB,50+,10-30,0,0.0
6328-ZPBGN,10-20,90+,0,0.0
0201-MIBOL,50+,90+,0,0.0
4937-QPZPO,50+,90+,0,0.0
2925-VDZHY,50+,70-90,0,0.0
6981-TDRFT,40-50,50-70,0,0.0
3413-CSSTH,40-50,50-70,0,0.0
8033-VCZGH,50+,90+,0,0.0
4789-KWMXN,40-50,90+,0,0.0
0224-NIJLP,0-10,10-30,0,0.0
7542-CYDDM,10-20,10-30,0,0.0
4718-WXBGI,50+,90+,0,0.0
2867-UIMSS,0-10,70-90,0,0.0
8495-PRWFH,40-50,50-70,0,0.0
0439-IFYUN,10-20,70-90,0,0.0
5716-LIBJC,10-20,90+,0,0.0
2868-LLSKM,50+,70-90,0,0.0
8111-RKSPX,0-10,70-90,0,0.0
2988-QRAJY,50+,90+,0,0.0
1585-MQSSU,10-20,50-70,0,0.0
0071-NDAFP,20-30,10-30,0,0.0
2856-NNASM,40-50,70-90,0,0.0
7328-ZJAJO,50+,10-30,0,0.0
6458-CYIDZ,0-10,70-90,1,80.7
8559-CIZFV,20-30,70-90,0,0.0
1090-PYKCI,50+,90+,0,0.0
3058-WQDRE,10-20,10-30,0,0.0
7547-EKNFS,40-50,90+,0,0.0
2279-AXJJK,50+,90+,0,0.0
6769-DYBQN,40-50,70-90,0,0.0
0909-SELIE,50+,70-90,0,0.0
3417-TSCIC,20-30,10-30,0,0.0
1042-HFUCW,20-30,50-70,0,0.0
4439-JMPMT,0-10,70-90,0,0.0
6537-OTKMY,10-20,50-70,0,0.0
8999-EXMNO,10-20,10-30,0,0.0
6725-TPKJO,40-50,10-30,0,0.0
2446-BEGGB,0-10,90+,0,0.0
7162-WPHPM,50+,70-90,0,0.0
1599-MMYRQ,50+,70-90,0,0.0
8821-KVZKQ,50+,50-70,0,0.0
1496-GGSUK,0-10,10-30,0,0.0
6434-TTGJP,10-20,50-70,0,0.0
0042-JVWOJ,20-30,10-30,0,0.0
0130-SXOUN,50+,70-90,0,0.0
2575-GFSOE,0-10,50-70,0,0.0
2330-PQGDQ,50+,70-90,0,0.0
1452-UZOSF,50+,90+,0,0.0
2097-YVPKN,50+,10-30,0,0.0
2842-JTCCU,0-10,30-50,0,0.0
8597-CTXVJ,50+,50-70,0,0.0
6631-HMANX,50+,70-90,0,0.0
9962-BFPDU,0-10,10-30,0,0.0
3296-SILRA,0-10,70-90,0,0.0
9681-OXGVC,0-10,90+,0,0.0
6394-HHHZM,0-10,10-30,0,0.0
5995-LFTLE,50+,10-30,0,0.0
5180-UCIIQ,20-30,30-50,0,0.0
1932-UEDCX,30-40,90+,0,0.0
7153-OANIO,0-10,50-70,0,0.0
5188-HGMLP,50+,70-90,0,0.0
0665-XHDJU,50+,90+,0,0.0
6521-YYTYI,0-10,90+,0,0.0
8878-HMWBV,0-10,30-50,0,0.0
8265-HKSOW,50+,90+,0,0.0
3544-FBCAS,50+,70-90,0,0.0
5331-RGMTT,50+,90+,0,0.0
4759-PXTAN,50+,70-90,0,0.0
7054-DMVAS,50+,50-70,0,0.0
3428-MMGUB,50+,70-90,0,0.0
6549-BTYPG,50+,50-70,0,0.0
7823-JSOAG,0-10,70-90,1,74.5
3705-RHRFR,50+,90+,0,0.0
9374-YOLBJ,0-10,10-30,0,0.0
9074-KGVOX,50+,30-50,0,0.0
6128-DAFVY,50+,30-50,0,0.0
9933-QRGTX,50+,90+,0,0.0
4476-OSWTN,50+,90+,0,0.0
3751-KTZEL,0-10,30-50,0,0.0
1977-STDKI,0-10,70-90,0,0.0
5066-GFJMM,0-10,10-30,0,0.0
2661-GKBTK,50+,70-90,0,0.0
0458-HEUZG,10-20,30-50,0,0.0
7268-WNTCP,50+,10-30,0,0.0
0824-VWDPO,40-50,90+,0,0.0
8409-WQJUX,20-30,50-70,0,0.0
2578-JQPHZ,40-50,90+,0,0.0
3278-FSIXX,0-10,30-50,0,0.0
5813-UECBU,30-40,70-90,0,0.0
0328-GRPMV,0-10,70-90,0,0.0
9746-UGFAC,20-30,10-30,0,0.0
2946-KIQSP,30-40,30-50,0,0.0
0625-AFOHS,20-30,10-30,0,0.0
6726-WEXXK,20-30,70-90,0,0.0
4636-OLWOE,50+,50-70,0,0.0
4342-HENTK,0-10,70-90,0,0.0
4685-ERGHK,50+,70-90,0,0.0
0885-HMGPY,50+,50-70,0,0.0
5003-OKNNK,10-20,10-30,0,0.0
4195-SMMNX,0-10,10-30,0,0.0
7208-PSIHR,50+,90+,0,0.0
4012-ZTHBR,20-30,30-50,0,0.0
0489-WMEMG,20-30,30-50,0,0.0
7435-ZNUYY,0-10,10-30,0,0.0
1354-YZFNB,0-10,10-30,0,0.0
6956-SMUCM,0-10,90+,0,0.0
2985-FMWYF,20-30,90+,0,0.0
2812-ENYMO,20-30,50-70,0,0.0
2717-HVIZY,0-10,10-30,0,0.0
3223-WZWJM,20-30,70-90,0,0.0
3422-GALYP,0-10,70-90,1,79.45
9053-JZFKV,50+,90+,0,0.0
2530-ENDWQ,50+,90+,0,0.0
2890-WFBHU,50+,70-90,0,0.0
0327-WFZSY,30-40,90+,0,0.0
7977-HXJKU,20-30,10-30,0,0.0
6615-ZGEDR,0-10,10-30,0,0.0
7033-CLAMM,40-50,10-30,0,0.0
4023-RTIQM,30-40,50-70,0,0.0
0864-FVJNJ,50+,90+,0,0.0
7356-IWLFW,40-50,70-90,0,0.0
9541-PWTWO,50+,70-90,0,0.0
3967-VQOGC,50+,10-30,0,0.0
7872-RDDLZ,50+,50-70,0,0.0
9250-WYPLL,0-10,70-90,0,0.0
6308-CQRBU,50+,90+,0,0.0
2754-XBHTB,0-10,70-90,0,0.0
1597-LHYNC,20-30,90+,0,0.0
0186-CAERR,50+,90+,0,0.0
3043-SUDUA,30-40,10-30,0,0.0
5442-BHQNG,0-10,70-90,1,70.35
2169-RRLFW,50+,10-30,0,0.0
5872-OEQNH,50+,30-50,0,0.0
3162-KKZXO,50+,90+,0,0.0
7055-VKGDA,50+,90+,0,0.0
0754-UKWQP,0-10,90+,0,0.0
8873-GLDMH,0-10,70-90,0,0.0
5696-JVVQY,40-50,70-90,0,0.0
8946-BFWSG,50+,10-30,0,0.0
7493-TPUWZ,0-10,70-90,0,0.0
0547-HURJB,10-20,10-30,0,0.0
8904-OPDCK,50+,10-30,0,0.0
8845-LWKGE,30-40,50-70,0,0.0
1577-HKTFG,30-40,10-30,0,0.0
8752-STIVR,0-10,70-90,0,0.0
0691-NIKRI,40-50,90+,0,0.0
5022-JNQEQ,0-10,70-90,1,75.85
4558-FANTW,10-20,90+,0,0.0
3249-VHRIP,50+,30-50,0,0.0
3736-BLEPA,20-30,90+,0,0.0
4701-LKOZD,50+,70-90,0,0.0
6603-QWSPR,40-50,90+,0,0.0
9921-QFQUL,20-30,90+,0,0.0
1929-ZCBHE,40-50,30-50,0,0.0
4378-MYPGO,50+,90+,0,0.0
8651-ENBZX,50+,90+,0,0.0
4129-LYCOI,50+,90+,0,0.0
7798-JVXYM,10-20,50-70,0,0.0
8647-SDTWQ,50+,70-90,0,0.0
2696-ECXKC,50+,90+,0,0.0
2081-KJSQF,0-10,10-30,0,0.0
7623-TRNQN,0-10,30-50,0,0.0
3323-CPBWR,20-30,90+,0,0.0
9330-IJWIO,10-20,90+,0,0.0
3384-CTMSF,40-50,90+,0,0.0
0902-RFHOF,30-40,10-30,0,0.0
9286-DOJGF,30-40,70-90,0,0.0
6048-QBXKL,0-10,50-70,0,0.0
9661-MHUMO,0-10,30-50,0,0.0
7718-RXDGG,10-20,50-70,0,0.0
1025-FALIX,20-30,50-70,0,0.0
3451-VAWLI,30-40,10-30,0,0.0
3407-QGWLG,0-10,10-30,0,0.0
1842-EZJMK,50+,90+,0,0.0
2347-WKKAE,40-50,90+,0,0.0
8735-DCXNF,10-20,50-70,0,0.0
3214-IYUUQ,50+,90+,0,0.0
1936-UAFEH,50+,90+,0,0.0
3587-PMCOY,10-20,90+,0,0.0
8079-XRJRS,50+,70-90,0,0.0
1027-LKKQQ,50+,70-90,0,0.0
7148-XZPHA,50+,70-90,0,0.0
8073-IJDCM,0-10,10-30,0,0.0
5309-TAIKL,0-10,50-70,0,0.0
6856-RAURS,0-10,70-90,0,0.0
8778-LMWTJ,0-10,70-90,1,74.85
9717-IOAAF,20-30,10-30,0,0.0
8884-ADFVN,0-10,90+,0,0.0
2845-KDHVX,50+,50-70,0,0.0
0848-SOMKO,50+,30-50,0,0.0
2720-WGKHP,0-10,90+,0,0.0
6734-FQAJX,50+,90+,0,0.0
2869-ADAWR,40-50,70-90,0,0.0
1535-VTJOQ,20-30,10-30,0,0.0
6368-TZZDT,0-10,10-30,0,0.0
0943-ZQPXH,40-50,90+,0,0.0
1293-BSEUN,50+,10-30,0,0.0
9894-EZEWG,0-10,70-90,0,0.0
1302-TPUBN,50+,10-30,0,0.0
7851-FLGGQ,0-10,30-50,0,0.0
0637-UBJRP,10-20,70-90,0,0.0
0940-OUQEC,10-20,70-90,0,0.0
2378-VTKDH,50+,90+,0,0.0
0927-CNGRH,0-10,10-30,0,0.0
8608-OZTLB,30-40,70-90,0,0.0
2335-GSODA,20-30,30-50,0,0.0
1952-DVVSW,10-20,10-30,0,0.0
0702-PGIBZ,0-10,90+,0,0.0
6656-GULJQ,50+,70-90,0,0.0
9853-JFZDU,30-40,50-70,0,0.0
1963-VAUKV,0-10,10-30,0,0.0
3777-XROBG,50+,10-30,0,0.0
6994-FGRHH,50+,90+,0,0.0
4000-VGMQP,30-40,70-90,0,0.0
3999-WRNGR,50+,30-50,0,0.0
3466-RITXD,20-30,90+,0,0.0
2680-XKKNJ,0-10,50-70,0,0.0
3058-HJCUY,40-50,90+,0,0.0
2974-GGUXS,30-40,90+,0,0.0
7994-XIRTR,50+,50-70,0,0.0
3259-FDWOY,50+,90+,0,0.0
2101-RANCD,50+,70-90,0,0.0
7921-BEPCI,50+,50-70,0,0.0
0807-ZABDG,0-10,50-70,0,0.0
8510-TMWYB,50+,50-70,0,0.0
3258-ZKPAI,50+,90+,0,0.0
1428-IEDPR,50+,90+,0,0.0
5298-GSTLM,50+,90+,0,0.0
4450-YOOHP,30-40,50-70,0,0.0
6728-CZFEI,10-20,50-70,0,0.0
5748-RNCJT,50+,90+,0,0.0
3653-NCRDJ,40-50,10-30,0,0.0
6121-TNHBO,50+,70-90,0,0.0
5119-NZPTV,0-10,70-90,1,70.1
6519-ZHPXP,50+,90+,0,0.0
7739-LAXOG,30-40,90+,0,0.0
3472-QPRCH,40-50,10-30,0,0.0
8224-UAXBZ,50+,30-50,0,0.0
9610-WCESF,50+,30-50,0,0.0
9776-CLUJA,50+,70-90,0,0.0
2486-WYVVE,30-40,70-90,0,0.0
3865-ZYKAD,50+,70-90,0,0.0
1422-DGUBX,30-40,70-90,0,0.0
2999-AANRQ,20-30,70-90,0,0.0
8668-KNZTI,50+,50-70,0,0.0
0480-KYJVA,50+,10-30,0,0.0
6034-ZRYCV,50+,50-70,0,0.0
9746-YKGXB,50+,30-50,0,0.0
3926-YZVVX,40-50,50-70,0,0.0
6000-UKLWI,40-50,10-30,0,0.0
2079-FBMZK,0-10,50-70,0,0.0
6332-FBZRI,50+,50-70,0,0.0
2096-XOTMO,10-20,10-30,0,0.0
3266-FTKHB,10-20,10-30,0,0.0
8221-EQDGL,30-40,50-70,0,0.0
2346-LOCWC,50+,10-30,0,0.0
6608-QQLVK,0-10,50-70,0,0.0
0298-XACET,50+,50-70,0,0.0
7560-QJAVJ,50+,70-90,0,0.0
2995-YWTCD,10-20,10-30,0,0.0
3551-HUAZH,0-10,70-90,0,0.0
9137-UIYPG,30-40,90+,0,0.0
2809-ZMYOQ,30-40,90+,0,0.0
5084-OOVCJ,10-20,50-70,0,0.0
0254-WWRKD,50+,50-70,0,0.0
7727-SHVZV,0-10,10-30,0,0.0
6302-JGYRJ,30-40,70-90,0,0.0
5339-PXDVH,0-10,90+,1,90.65
2205-LPVGL,50+,70-90,0,0.0
8782-NUUOL,50+,70-90,0,0.0
3685-YLCMQ,50+,90+,0,0.0
7601-WFVZV,0-10,10-30,0,0.0
4609-KNNWG,20-30,10-30,0,0.0
4868-AADLV,50+,90+,0,0.0
9529-OFXHY,10-20,70-90,0,0.0
8634-MPHTR,40-50,90+,0,0.0
2669-QVCRG,40-50,70-90,0,0.0
2478-EEWWM,50+,30-50,0,0.0
9174-IHETN,50+,70-90,0,0.0
2233-TXSIU,10-20,30-50,0,0.0
9644-UMGQA,0-10,30-50,0,0.0
3256-EZDBI,50+,10-30,0,0.0
8761-NSOBC,40-50,90+,0,0.0
0419-YAAPX,40-50,70-90,0,0.0
8413-VONUO,0-10,90+,0,0.0
0872-CASZJ,50+,50-70,0,0.0
4726-DLWQN,50+,70-90,0,0.0
8164-OCKUJ,50+,10-30,0,0.0
3094-JOJAI,10-20,70-90,0,0.0
9494-MRNYX,10-20,70-90,1,75.05
2599-CZABP,10-20,30-50,0,0.0
7945-PRBVF,30-40,10-30,0,0.0
4544-RXFMG,0-10,30-50,0,0.0
0859-YGKFW,10-20,10-30,0,0.0
1150-FTQGN,50+,90+,0,0.0
9223-UCPVT,0-10,90+,0,0.0
7196-LIWRH,0-10,10-30,0,0.0
5448-VWNAM,10-20,70-90,0,0.0
1177-XZBJL,50+,50-70,0,0.0
3518-FSTWG,50+,90+,0,0.0
9330-VOFSZ,50+,90+,0,0.0
4351-QLCSU,0-10,50-70,0,0.0
0939-EREMR,10-20,50-70,0,0.0
9389-ACWBI,0-10,50-70,0,0.0
5419-JPRRN,0-10,90+,0,0.0
3644-QXEHN,10-20,90+,0,0.0
2911-IJORQ,30-40,90+,0,0.0
5921-NGYRH,50+,70-90,0,0.0
2100-BDNSN,0-10,50-70,0,0.0
5998-DZLYR,50+,90+,0,0.0
0488-GSLFR,0-10,50-70,0,0.0
9318-NKNFC,0-10,10-30,0,0.0
3985-HOYPM,20-30,10-30,0,0.0
9728-FTTVZ,0-10,50-70,0,0.0
9548-LERKT,20-30,10-30,0,0.0
6576-FBXOJ,10-20,50-70,0,0.0
4310-KEDTB,20-30,10-30,0,0.0
7254-IQWOZ,0-10,50-70,0,0.0
2474-BRUCM,40-50,90+,0,0.0
4062-HBMOS,50+,90+,0,0.0
0742-NXBGR,0-10,70-90,0,0.0
2676-ISHSF,0-10,10-30,0,0.0
9236-NDUCW,20-30,30-50,0,0.0
4753-PADAS,50+,90+,0,0.0
6103-QCKFX,40-50,50-70,0,0.0
7781-EWARA,50+,50-70,0,0.0
6110-OHIHY,0-10,70-90,0,0.0
7018-FPXHH,50+,50-70,0,0.0
5889-LFOLL,10-20,70-90,0,0.0
5708-EVONK,50+,90+,0,0.0
8708-XPXHZ,40-50,90+,0,0.0
0616-ATFGB,0-10,10-30,0,0.0
0572-ZJKLT,40-50,90+,0,0.0
5135-RDDQL,50+,50-70,0,0.0
1353-LJWEM,10-20,50-70,0,0.0
1794-SWWKL,10-20,50-70,0,0.0
6166-YIPFO,50+,50-70,0,0.0
7016-BPGEU,20-30,10-30,0,0.0
6876-ADESB,0-10,30-50,0,0.0
9332-GYWLO,0-10,50-70,0,0.0
1963-SVUCV,0-10,30-50,0,0.0
4184-VODJZ,50+,90+,0,0.0
0220-EBGCE,0-10,70-90,0,0.0
1092-WPIVQ,10-20,10-30,0,0.0
7233-IOQNP,40-50,30-50,0,0.0
2834-JKOOW,10-20,30-50,0,0.0
2754-VDLTR,10-20,90+,0,0.0
2400-FEQME,50+,10-30,0,0.0
3190-XFANI,40-50,90+,0,0.0
7551-DACSP,0-10,50-70,0,0.0
4957-SREEC,50+,10-30,0,0.0
7235-NXZCP,0-10,70-90,0,0.0
0230-UBYPQ,50+,30-50,0,0.0
4923-ADWXJ,20-30,50-70,0,0.0
1763-KUAAW,10-20,10-30,0,0.0
1104-TNLZA,20-30,90+,0,0.0
5195-KPUNQ,50+,90+,0,0.0
0520-FDVVT,30-40,90+,0,0.0
3439-GVUSX,0-10,10-30,0,0.0
1444-VVSGW,50+,90+,0,0.0
5712-PTIWW,0-10,70-90,0,0.0
5949-HGVJL,20-30,70-90,0,0.0
5203-XEHAX,30-40,50-70,0,0.0
1635-HDGFT,10-20,10-30,0,0.0
3315-TOTBP,10-20,70-90,0,0.0
8050-XGRVL,50+,50-70,0,0.0
6661-HBGWL,40-50,90+,0,0.0
1518-VOWAV,0-10,70-90,0,0.0
9828-QHFBK,20-30,50-70,0,0.0
3908-MKIMJ,50+,30-50,0,0.0
5012-YSPJJ,30-40,50-70,0,0.0
5909-ECHUI,0-10,50-70,0,0.0
1309-BXVOQ,20-30,90+,0,0.0
6728-VOIFY,50+,90+,0,0.0
9317-WZPGV,0-10,70-90,0,0.0
4891-NLUBA,50+,50-70,0,0.0
2856-HYAPG,0-10,50-70,0,0.0
8969-PRHFK,10-20,10-30,0,0.0
0661-KQHNK,0-10,10-30,0,0.0
8709-KRDVL,30-40,90+,0,0.0
4488-PSYCG,10-20,10-30,0,0.0
1427-VERSM,50+,90+,0,0.0
9801-NOSHQ,20-30,10-30,0,0.0
6339-YPSAH,0-10,70-90,1,73.8
3621-CEOVK,10-20,90+,0,0.0
6906-ANDWJ,10-20,70-90,0,0.0
2159-TURXX,0-10,10-30,0,0.0
1548-FEHVL,50+,90+,0,0.0
3795-CAWEX,50+,90+,0,0.0
6215-NQCPY,10-20,90+,0,0.0
5647-URDKA,0-10,10-30,0,0.0
2229-DPMBI,0-10,10-30,0,0.0
9626-WEQRM,0-10,10-30,0,0.0
2188-SXWVT,30-40,50-70,0,0.0
6258-PVZWJ,50+,90+,0,0.0
1094-BKOSX,40-50,50-70,0,0.0
6969-MVBAI,0-10,90+,1,90.1
2978-XXSOG,20-30,50-70,0,0.0
2342-CKIAO,0-10,10-30,0,0.0
6953-PBDIN,50+,70-90,0,0.0
3898-BSJYF,10-20,70-90,0,0.0
3938-YFPXD,50+,70-90,0,0.0
7696-AMHOD,40-50,70-90,0,0.0
2453-SAFNS,50+,70-90,0,0.0
9558-IHEZX,50+,90+,0,0.0
9617-UDPEU,20-30,10-30,0,0.0
6340-DACFT,50+,10-30,0,0.0
4955-VCWBI,40-50,10-30,0,0.0
6813-GZQCG,40-50,10-30,0,0.0
7426-GSWPO,50+,90+,0,0.0
3389-KTRXV,20-30,10-30,0,0.0
3118-UHVVQ,50+,10-30,0,0.0
1031-IIDEO,0-10,70-90,0,0.0
5832-XKAES,0-10,50-70,0,0.0
3205-MXZRA,20-30,50-70,0,0.0
4701-AHWMW,50+,50-70,0,0.0
8317-BVKSO,10-20,10-30,0,0.0
5702-KVQRD,50+,70-90,0,0.0
0083-PIVIK,50+,70-90,0,0.0
9210-IAHGH,0-10,70-90,0,0.0
6169-PGNCD,50+,70-90,0,0.0
0023-XUOPT,10-20,90+,0,0.0
4592-IWTJI,0-10,10-30,0,0.0
4909-JOUPP,50+,90+,0,0.0
4657-FWVFY,40-50,90+,0,0.0
2257-BOVXD,10-20,50-70,0,0.0
7729-JTEEC,0-10,30-50,0,0.0
7632-MNYOY,50+,90+,0,0.0
6518-LGAOV,30-40,90+,0,0.0
7242-QZLXF,0-10,10-30,0,0.0
4576-CSAJH,20-30,50-70,0,0.0
1000-AJSLD,0-10,10-30,0,0.0
9696-RMYBA,0-10,70-90,0,0.0
8690-UPCZI,20-30,50-70,0,0.0
1062-LHZOD,0-10,50-70,0,0.0
9770-LXDBK,0-10,10-30,0,0.0
4086-WITJG,50+,10-30,0,0.0
8344-WFMFH,0-10,50-70,0,0.0
9600-NAXZN,40-50,90+,0,0.0
8822-KNBHV,40-50,70-90,0,0.0
8404-FYDIB,20-30,70-90,0,0.0
2791-SFVEW,0-10,10-30,0,0.0
6457-USBER,0-10,70-90,0,0.0
6762-NSODU,40-50,10-30,0,0.0
4662-EKDPQ,0-10,50-70,0,0.0
9248-OJYKK,0-10,70-90,0,0.0
9888-ZCUMM,50+,50-70,0,0.0
3398-FSHON,10-20,90+,0,0.0
3319-DWOEP,0-10,90+,0,0.0
1074-WVEVG,50+,10-30,0,0.0
9979-RGMZT,0-10,90+,0,0.0
6437-UDQJM,50+,70-90,0,0.0
1226-IENZN,10-20,70-90,0,0.0
2108-GLPQB,20-30,50-70,0,0.0
9259-PACGQ,30-40,50-70,0,0.0
4415-IJZTP,0-10,70-90,0,0.0
1465-VINDH,10-20,90+,0,0.0
5474-LAMUQ,20-30,10-30,0,0.0
3468-DRVQJ,10-20,70-90,0,0.0
